time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/entropy_loss,train/loss,train/learning_rate,train/value_loss,train/approx_kl,train/clip_fraction,train/std,train/clip_range,train/policy_gradient_loss,train/n_updates,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
1105920,1676,540,659,-0.32898325799033046,4.851725101470947,0.0003,5.987083228304982,0.011530438,0.15380859375,0.3254832327365875,0.2,0.0011764801049139351,5390,-0.004448652267456055,1353.26787778,9989.0
1107968,1680,541,659,-0.31732638869434593,4.480288505554199,0.0003,6.197496514767408,0.012304779,0.139892578125,0.3239133358001709,0.2,-0.0055001775646815075,5400,-0.0006238222122192383,1353.26787778,9989.0
1110016,1683,542,659,-0.3037276856601238,4.364208698272705,0.0003,6.709028620272875,0.014149197,0.1662109375,0.32191863656044006,0.2,-0.005319627535936888,5410,0.008399367332458496,1394.9547055599999,9989.0
1112064,1686,543,659,-0.30169314071536063,10.51162338256836,0.0003,10.273249075189232,0.017567536,0.1388671875,0.3235473930835724,0.2,0.0007246059438330121,5420,-0.001993536949157715,1394.9547055599999,9989.0
1114112,1689,544,659,-0.31670974045991895,0.4379996359348297,0.0003,4.210875018499792,0.014983153,0.184619140625,0.3269534707069397,0.2,0.0015637710806913675,5430,-0.005988478660583496,1394.9547055599999,9989.0
1116160,1692,545,659,-0.3213196350261569,4.056793212890625,0.0003,6.8999899186193945,0.008701994,0.116064453125,0.32686519622802734,0.2,0.0027404690044932067,5440,-0.0012935400009155273,1394.9547055599999,9989.0
1118208,1695,546,659,-0.31793692111968996,3.139315128326416,0.0003,4.396429165266454,0.013644747,0.14619140625,0.32754772901535034,0.2,-0.0026967764148139394,5450,0.0013417601585388184,1394.9547055599999,9989.0
1120256,1699,547,659,-0.320300601515919,2.2666780948638916,0.0003,6.220424534752965,0.020427622,0.171142578125,0.3290204107761383,0.2,0.0025067770926398224,5460,-0.0013866424560546875,1441.04425556,9989.0
1122304,1702,548,659,-0.3204609564505517,4.54024076461792,0.0003,11.508996530994773,0.009958232,0.1271484375,0.326602041721344,0.2,-0.001181324962817598,5470,-0.00023245811462402344,1441.04425556,9989.0
1124352,1705,549,659,-0.31276637353003023,4.16900634765625,0.0003,8.107092243432998,0.011653123,0.1322265625,0.32692158222198486,0.2,0.0025219650429789907,5480,-0.00021910667419433594,1441.04425556,9989.0
1126400,1708,550,659,-0.3027395631186664,4.784424304962158,0.0003,8.256544016301632,0.0100677945,0.1240234375,0.32523465156555176,0.2,-0.005244640664022882,5490,0.0024105310440063477,1441.04425556,9989.0
1128448,1712,551,659,-0.28749856082722547,3.3938279151916504,0.0003,5.521900758892298,0.011085036,0.090966796875,0.32541725039482117,0.2,-0.0038437481402070262,5500,-0.004751801490783691,1441.04425556,9989.0
1130496,1715,552,658,-0.2786484914831817,1.8269485235214233,0.0003,4.541316671296954,0.014740734,0.165966796875,0.3245594799518585,0.2,-0.0080626814160496,5510,0.023249685764312744,1485.45680556,9989.0
1132544,1718,553,658,-0.28789216205477713,1.228755235671997,0.0003,10.46137583013624,0.013153051,0.1603515625,0.32629311084747314,0.2,-0.0029725357904681004,5520,0.005935966968536377,1485.45680556,9989.0
1134592,1721,554,659,-0.30789598608389496,2.085383415222168,0.0003,4.340698214992881,0.011699524,0.141015625,0.33105990290641785,0.2,-0.0015774823681567796,5530,-0.0033942461013793945,1485.45680556,9989.0
1136640,1724,555,659,-0.3157459906302392,0.5647147297859192,0.0003,2.4584509334061293,0.02122878,0.194921875,0.3311477303504944,0.2,-0.00011944517682422884,5540,0.008778095245361328,1485.45680556,9989.0
1138688,1727,556,659,-0.31367043312639,1.1435679197311401,0.0003,2.0066522005014122,0.012400145,0.17587890625,0.3281670808792114,0.2,-0.006265332003022195,5550,-0.01548779010772705,1485.45680556,9989.0
1140736,1730,557,659,-0.3236070518381894,2.5357487201690674,0.0003,5.120740907266736,0.013477156,0.1330078125,0.33283287286758423,0.2,-0.0037759071827167647,5560,0.005574285984039307,1529.7176611199998,9989.0
1142784,1733,558,659,-0.3412046098150313,2.3988239765167236,0.0003,12.80882131382823,0.010045679,0.141357421875,0.3331336975097656,0.2,-0.003284344831627095,5570,-0.002665400505065918,1529.7176611199998,9989.0
1144832,1736,559,659,-0.3421588396653533,2.713336706161499,0.0003,5.8231233391910795,0.011840012,0.1466796875,0.3346024751663208,0.2,0.00537579368246952,5580,-0.007716774940490723,1529.7176611199998,9989.0
